,x matrix,y matrix,lon,lat,lon grid,lat grid,tile
413,6644,6514,87.68333355481025,47.862499782889955,87.5,47.5,75N060E
414,7615,6534,91.72916692051174,47.779166448889924,92.5,47.5,75N060E
415,9063,6729,97.76250030211398,46.966666442389624,97.5,47.5,75N060E
416,10112,6589,102.1333336704156,47.54999978038984,102.5,47.5,75N060E
417,11339,6654,107.24583371131749,47.27916644488974,107.5,47.5,75N060E
418,12607,6603,112.52916708691944,47.49166644658982,112.5,47.5,75N060E
419,13798,6614,117.49166712662128,47.4458331128898,117.5,47.5,75N060E
420,14827,6525,121.77916716092287,47.81666644918994,122.5,47.5,75N060E
421,16262,6428,127.75833387542508,48.22083311909009,127.5,47.5,75N060E
422,17324,6423,132.1833339108267,48.241666452590096,132.5,47.5,75N060E
423,18627,6606,137.61250062092873,47.47916644648981,137.5,47.5,75N060E
424,19878,6531,142.82500066263063,47.79166644898993,142.5,47.5,75N060E
425,21000,6600,147.5,47.5,147.5,47.5,75N060E
426,22200,6600,152.5,47.5,152.5,47.5,75N060E
427,23400,6600,157.5,47.5,157.5,47.5,75N060E
428,24600,6600,162.5,47.5,162.5,47.5,75N060E
429,25800,6600,167.5,47.5,167.5,47.5,75N060E
430,27000,6600,172.5,47.5,172.5,47.5,75N060E
431,28200,6600,177.5,47.5,177.5,47.5,75N060E
432,600,7800,-177.5,42.5,-177.5,42.5,75N180W
433,1800,7800,-172.5,42.5,-172.5,42.5,75N180W
434,3000,7800,-167.5,42.5,-167.5,42.5,75N180W
435,4200,7800,-162.5,42.5,-162.5,42.5,75N180W
436,5400,7800,-157.5,42.5,-157.5,42.5,75N180W
437,6600,7800,-152.5,42.5,-152.5,42.5,75N180W
438,7800,7800,-147.5,42.5,-147.5,42.5,75N180W
439,9000,7800,-142.5,42.5,-142.5,42.5,75N180W
440,10200,7800,-137.5,42.5,-137.5,42.5,75N180W
441,11400,7800,-132.5,42.5,-132.5,42.5,75N180W
442,12600,7800,-127.5,42.5,-127.5,42.5,75N180W
443,13914,7627,-122.02499953617853,43.22499974578824,-122.5,42.5,75N180W
444,15120,7877,-116.99999949597667,42.18333307078785,-117.5,42.5,75N180W
445,16024,7630,-113.23333279917527,43.212499745688234,-112.5,42.5,75N180W
446,17335,7883,-107.77083275547325,42.158333070587844,-107.5,42.5,75N180W
447,18455,7667,-103.10416605147152,43.05833307778818,-102.5,42.5,75N180W
448,19600,7955,-98.33333267996976,41.85833306818773,-97.5,42.5,75N180W
449,20997,7934,-92.5124993000676,41.945833068887765,-92.5,42.5,75N180W
450,22327,7734,-86.97083258906555,42.779166408888074,-87.5,42.5,75N180W
451,23533,7977,-81.94583254886369,41.7666664007877,-82.5,42.5,75N180W
452,24713,7593,-77.02916584286187,43.36666641358829,-77.5,42.5,75N180W
453,25671,7678,-73.0374991442604,43.01249974408816,-72.5,42.5,75N180W
454,27000,7800,-67.5,42.5,-67.5,42.5,75N180W
455,28200,7800,-62.5,42.5,-62.5,42.5,75N180W
456,600,7800,-57.5,42.5,-57.5,42.5,75N060W
457,1800,7800,-52.5,42.5,-52.5,42.5,75N060W
458,3000,7800,-47.5,42.5,-47.5,42.5,75N060W
459,4200,7800,-42.5,42.5,-42.5,42.5,75N060W
460,5400,7800,-37.5,42.5,-37.5,42.5,75N060W
461,6600,7800,-32.5,42.5,-32.5,42.5,75N060W
462,7800,7800,-27.5,42.5,-27.5,42.5,75N060W
463,9000,7800,-22.5,42.5,-22.5,42.5,75N060W
464,10200,7800,-17.5,42.5,-17.5,42.5,75N060W
465,11400,7800,-12.5,42.5,-12.5,42.5,75N060W
466,12756,7724,-6.849999574780328,42.82083307588809,-7.5,42.5,75N060W
467,13646,7873,-3.141666211778955,42.19999973758786,-2.5,42.5,75N060W
468,15189,7987,3.2875005063234246,41.72499973378768,2.5,42.5,75N060W
469,16205,7806,7.5208338735249916,42.47916640648796,7.5,42.5,75N060W
470,17217,7980,11.737500573926553,41.754166400687694,12.5,42.5,75N060W
471,18577,7887,17.40416728592865,42.14166640378784,17.5,42.5,75N060W
472,19837,7983,22.654167327930594,41.74166640058769,22.5,42.5,75N060W
473,21162,7843,28.175000705432637,42.324999738587906,27.5,42.5,75N060W
474,22196,7767,32.48333407323423,42.64166640778802,32.5,42.5,75N060W
475,23400,7800,37.5,42.5,37.5,42.5,75N060W
476,24508,7624,42.1166674836378,43.23749974588824,42.5,42.5,75N060W
477,25959,7693,48.162500865340036,42.94999974358814,47.5,42.5,75N060W
478,26996,7812,52.483334233241635,42.45416640628795,52.5,42.5,75N060W
479,28199,7800,57.49583427334349,42.50416640668797,57.5,42.5,75N060W
480,599,7799,62.495833353300924,42.50833307338797,62.5,42.5,75N060E
481,1766,7795,67.35833339220272,42.52499974018798,67.5,42.5,75N060E
482,3037,7865,72.65416676790468,42.23333307118787,72.5,42.5,75N060E
483,4178,7943,77.40833347260644,41.90833306858775,77.5,42.5,75N060E
484,5346,7788,82.27500017820824,42.55416640708799,82.5,42.5,75N060E
485,6635,7811,87.64583355451023,42.458333072987955,87.5,42.5,75N060E
486,7776,7847,92.40000025921199,42.3083330717879,92.5,42.5,75N060E
487,8826,7860,96.77500029421361,42.25416640468788,97.5,42.5,75N060E
488,10029,7977,101.78750033431547,41.7666664007877,102.5,42.5,75N060E
489,11429,7737,107.62083371431763,42.76666640878807,107.5,42.5,75N060E
490,12491,7799,112.04583374971926,42.50833307338797,112.5,42.5,75N060E
491,13686,7736,117.02500045622111,42.77083307548807,117.5,42.5,75N060E
492,14873,7634,121.97083382912294,43.19583307888823,122.5,42.5,75N060E
493,16295,7866,127.89583387652513,42.22916640448787,127.5,42.5,75N060E
494,17381,7880,132.4208339127268,42.17083307068785,132.5,42.5,75N060E
495,18600,7800,137.5,42.5,137.5,42.5,75N060E
496,19757,7965,142.32083399193047,41.81666640118772,142.5,42.5,75N060E
497,21000,7800,147.5,42.5,147.5,42.5,75N060E
498,22200,7800,152.5,42.5,152.5,42.5,75N060E
499,23400,7800,157.5,42.5,157.5,42.5,75N060E
500,24600,7800,162.5,42.5,162.5,42.5,75N060E
501,25800,7800,167.5,42.5,167.5,42.5,75N060E
502,27000,7800,172.5,42.5,172.5,42.5,75N060E
503,28200,7800,177.5,42.5,177.5,42.5,75N060E
504,600,9000,-177.5,37.5,-177.5,37.5,75N180W
505,1800,9000,-172.5,37.5,-172.5,37.5,75N180W
506,3000,9000,-167.5,37.5,-167.5,37.5,75N180W
507,4200,9000,-162.5,37.5,-162.5,37.5,75N180W
508,5400,9000,-157.5,37.5,-157.5,37.5,75N180W
509,6600,9000,-152.5,37.5,-152.5,37.5,75N180W
510,7800,9000,-147.5,37.5,-147.5,37.5,75N180W
511,9000,9000,-142.5,37.5,-142.5,37.5,75N180W
512,10200,9000,-137.5,37.5,-137.5,37.5,75N180W
513,11400,9000,-132.5,37.5,-132.5,37.5,75N180W
514,12600,9000,-127.5,37.5,-127.5,37.5,75N180W
515,13643,9073,-123.15416621187894,37.19999969758601,-122.5,37.5,75N180W
516,15020,8903,-117.41666616597682,37.90833303658627,-117.5,37.5,75N180W
517,16045,8859,-113.14583279847524,38.09166637138634,-112.5,37.5,75N180W
518,17460,8955,-107.24999941797306,37.69166636818619,-107.5,37.5,75N180W
519,18584,8912,-102.56666604717132,37.87083303628626,-102.5,37.5,75N180W
520,19625,9178,-98.22916601246972,36.76249969408585,-97.5,37.5,75N180W
521,21075,8961,-92.18749929746748,37.66666636798618,-92.5,37.5,75N180W
522,22059,9150,-88.08749926466596,36.87916636168589,-87.5,37.5,75N180W
523,23588,8914,-81.7166658803636,37.862499702886254,-82.5,37.5,75N180W
524,24665,8854,-77.22916584446195,38.112499704886346,-77.5,37.5,75N180W
525,25800,9000,-72.5,37.5,-72.5,37.5,75N180W
526,27000,9000,-67.5,37.5,-67.5,37.5,75N180W
527,28200,9000,-62.5,37.5,-62.5,37.5,75N180W
528,600,9000,-57.5,37.5,-57.5,37.5,75N060W
529,1800,9000,-52.5,37.5,-52.5,37.5,75N060W
530,3000,9000,-47.5,37.5,-47.5,37.5,75N060W
531,4200,9000,-42.5,37.5,-42.5,37.5,75N060W
532,5400,9000,-37.5,37.5,-37.5,37.5,75N060W
533,6600,9000,-32.5,37.5,-32.5,37.5,75N060W
534,7801,9001,-27.49583307328797,37.49999969998612,-27.5,37.5,75N060W
535,9000,9000,-22.5,37.5,-22.5,37.5,75N060W
536,10200,9000,-17.5,37.5,-17.5,37.5,75N060W
537,11400,9000,-12.5,37.5,-12.5,37.5,75N060W
538,12662,9179,-7.241666244580473,36.758333027385845,-7.5,37.5,75N060W
539,13739,8888,-2.7541662086788117,37.970833037086294,-2.5,37.5,75N060W
540,14987,8965,2.445833832923113,37.649999701186175,2.5,37.5,75N060W
541,16204,8943,7.51666720682499,37.74166636858621,7.5,37.5,75N060W
542,17330,9069,12.208333911026727,37.216666364386015,12.5,37.5,75N060W
543,18600,9000,17.500000620028686,37.50416636668612,17.5,37.5,75N060W
544,19973,9119,23.220833999130804,37.00833302938594,22.5,37.5,75N060W
545,20820,9147,26.75000069403211,36.891666361785894,27.5,37.5,75N060W
546,22106,9114,32.10833407023409,37.029166362885945,32.5,37.5,75N060W
547,23346,8898,37.275000778236006,37.92916637008628,37.5,37.5,75N060W
548,24710,8952,42.95833415703811,37.704166368286195,42.5,37.5,75N060W
549,25815,9099,47.562500860539814,37.09166636338597,47.5,37.5,75N060W
550,26990,8957,52.458334233041626,37.68333303478619,52.5,37.5,75N060W
551,28203,8942,57.5125009401435,37.74583303528621,57.5,37.5,75N060W
552,717,8993,62.987500023901106,37.53333303358613,62.5,37.5,75N060E
553,1901,9172,67.92083339670293,36.787499694285856,67.5,37.5,75N060E
554,2981,8997,72.4208334327046,37.516666366786126,72.5,37.5,75N060E
555,4224,9060,77.60000014080651,37.25416636468603,77.5,37.5,75N060E
556,5368,8990,82.36666684560828,37.54583303368614,82.5,37.5,75N060E
557,6599,9000,87.49583355331018,37.50416636668612,87.5,37.5,75N060E
558,7800,8998,92.50000026001203,37.512499700086124,92.5,37.5,75N060E
559,8951,8954,97.2958336317138,37.69583303488619,97.5,37.5,75N060E
560,10102,9002,102.09166700341558,37.49583303328612,102.5,37.5,75N060E
561,11500,8905,107.91666705001774,37.89999970318627,107.5,37.5,75N060E
562,12758,9011,113.15833375861968,37.458333032986104,112.5,37.5,75N060E
563,13982,8810,118.25833379942156,38.295833039686414,117.5,37.5,75N060E
564,15085,8889,122.85416716952327,37.96666637038629,122.5,37.5,75N060E
565,16305,8801,127.93750054352515,38.33333303998643,127.5,37.5,75N060E
566,17400,9000,132.5,37.5,132.5,37.5,75N060E
567,18593,8891,137.47083395312868,37.95833303698629,137.5,37.5,75N060E
568,19800,9000,142.5000006600305,37.50416636668612,142.5,37.5,75N060E
569,21000,9000,147.5,37.5,147.5,37.5,75N060E
570,22200,9000,152.5,37.5,152.5,37.5,75N060E
571,23400,9000,157.5,37.5,157.5,37.5,75N060E
572,24600,9000,162.5,37.5,162.5,37.5,75N060E
573,25800,9000,167.5,37.5,167.5,37.5,75N060E
574,27000,9000,172.5,37.5,172.5,37.5,75N060E
575,28200,9000,177.5,37.5,177.5,37.5,75N060E
576,600,10200,-177.5,32.5,-177.5,32.5,75N180W
577,1800,10200,-172.5,32.5,-172.5,32.5,75N180W
578,3000,10200,-167.5,32.5,-167.5,32.5,75N180W
579,4200,10200,-162.5,32.5,-162.5,32.5,75N180W
580,5400,10200,-157.5,32.5,-157.5,32.5,75N180W
581,6600,10200,-152.5,32.5,-152.5,32.5,75N180W
582,7800,10200,-147.5,32.5,-147.5,32.5,75N180W
583,9000,10200,-142.5,32.5,-142.5,32.5,75N180W
584,10200,10200,-137.5,32.5,-137.5,32.5,75N180W
585,11400,10200,-132.5,32.5,-132.5,32.5,75N180W
586,12600,10200,-127.5,32.5,-127.5,32.5,75N180W
587,13800,10200,-122.5,32.5,-122.5,32.5,75N180W
588,14901,10253,-117.912499503277,32.28333299158419,-117.5,32.5,75N180W
589,16066,10167,-113.05833279777521,32.64166632778432,-112.5,32.5,75N180W
590,17575,10044,-106.77083274747288,33.15416633188451,-107.5,32.5,75N180W
591,18513,10360,-102.86249938287143,31.837499654684024,-102.5,32.5,75N180W
592,19599,10151,-98.33749934666976,32.708332994984346,-97.5,32.5,75N180W
593,21110,10105,-92.04166596296743,32.89999966318442,-92.5,32.5,75N180W
594,22270,10294,-87.20833259096564,32.112499656884125,-87.5,32.5,75N180W
595,23588,10320,-81.7166658803636,32.004166322684085,-82.5,32.5,75N180W
596,24600,10200,-77.5,32.5,-77.5,32.5,75N180W
597,25800,10200,-72.5,32.5,-72.5,32.5,75N180W
598,27000,10200,-67.5,32.5,-67.5,32.5,75N180W
599,28200,10200,-62.5,32.5,-62.5,32.5,75N180W
600,600,10200,-57.5,32.5,-57.5,32.5,75N060W
601,1800,10200,-52.5,32.5,-52.5,32.5,75N060W
602,3000,10200,-47.5,32.5,-47.5,32.5,75N060W
603,4200,10200,-42.5,32.5,-42.5,32.5,75N060W
604,5400,10200,-37.5,32.5,-37.5,32.5,75N060W
605,6600,10200,-32.5,32.5,-32.5,32.5,75N060W
606,7800,10200,-27.5,32.5,-27.5,32.5,75N060W
607,9000,10200,-22.5,32.5,-22.5,32.5,75N060W
608,10158,10221,-17.674999661384334,32.41666632598424,-17.5,32.5,75N060W
609,11400,10200,-12.5,32.5,-12.5,32.5,75N060W
610,12603,10244,-7.487499579880564,32.3208329918842,-7.5,32.5,75N060W
611,13802,10172,-2.4916662065787145,32.620832994284314,-2.5,32.5,75N060W
612,14995,10199,2.4791671665231254,32.50833299338427,2.5,32.5,75N060W
613,16211,10196,7.545833873725001,32.52083299348428,7.5,32.5,75N060W
614,17233,10258,11.804167241126578,32.26249965808418,12.5,32.5,75N060W
615,18600,10200,17.5,32.5,17.5,32.5,75N060W
616,19803,10291,22.51250066013054,32.12499965698413,22.5,32.5,75N060W
617,20999,10199,27.495834033332386,32.50833299338427,27.5,32.5,75N060W
618,22200,10199,32.50000074003424,32.50833299338427,32.5,32.5,75N060W
619,23430,10194,37.625000781036135,32.52916632688428,37.5,32.5,75N060W
620,24596,10205,42.483334153237934,32.48333299318426,42.5,32.5,75N060W
621,25825,10172,47.60416752753983,32.620832994284314,47.5,32.5,75N060W
622,27090,10292,52.87500090304178,32.12083299028413,52.5,32.5,75N060W
623,28200,10182,57.50000094004349,32.5791663272843,57.5,32.5,75N060W
624,680,10146,62.83333335600105,32.729166328484354,62.5,32.5,75N060E
625,1684,10123,67.0166667228026,32.82499966258439,67.5,32.5,75N060E
626,3011,10041,72.54583343370464,33.166666331984516,72.5,32.5,75N060E
627,4222,10142,77.59166680740651,32.74583299528436,77.5,32.5,75N060E
628,5391,10015,82.46250017970831,33.274999666184556,82.5,32.5,75N060E
629,6558,10031,87.32500021861011,33.20833299898453,87.5,32.5,75N060E
630,7869,10020,92.78750026231214,33.25416633268455,92.5,32.5,75N060E
631,8892,10163,97.05000029641371,32.65833299458433,97.5,32.5,75N060E
632,10267,10127,102.77916700891583,32.80833299578438,102.5,32.5,75N060E
633,11533,10219,108.05416705111779,32.42499965938424,107.5,32.5,75N060E
634,12399,10330,111.66250041331912,31.96249965568407,112.5,32.5,75N060E
635,14003,10029,118.3458338001216,33.216666332384534,117.5,32.5,75N060E
636,15020,10182,122.58333383402316,32.5791663272843,122.5,32.5,75N060E
637,16205,10206,127.52083387352499,32.47916632648426,127.5,32.5,75N060E
638,17419,10293,132.57916724732686,32.11666632358413,132.5,32.5,75N060E
639,18600,10200,137.5,32.5,137.5,32.5,75N060E
640,19800,10200,142.5,32.5,142.5,32.5,75N060E
641,21000,10200,147.5,32.5,147.5,32.5,75N060E
642,22200,10200,152.5,32.5,152.5,32.5,75N060E
643,23400,10200,157.5,32.5,157.5,32.5,75N060E
644,24600,10200,162.5,32.5,162.5,32.5,75N060E
645,25800,10200,167.5,32.5,167.5,32.5,75N060E
646,27000,10200,172.5,32.5,172.5,32.5,75N060E
647,28200,10200,177.5,32.5,177.5,32.5,75N060E
648,600,11400,-177.5,27.5,-177.5,27.5,75N180W
649,1800,11400,-172.5,27.5,-172.5,27.5,75N180W
650,3000,11400,-167.5,27.5,-167.5,27.5,75N180W
651,4200,11400,-162.5,27.5,-162.5,27.5,75N180W
652,5400,11400,-157.5,27.5,-157.5,27.5,75N180W
653,6600,11400,-152.5,27.5,-152.5,27.5,75N180W
654,7800,11400,-147.5,27.5,-147.5,27.5,75N180W
655,9000,11400,-142.5,27.5,-142.5,27.5,75N180W
656,10200,11400,-137.5,27.5,-137.5,27.5,75N180W
657,11400,11400,-132.5,27.5,-132.5,27.5,75N180W
658,12600,11400,-127.5,27.5,-127.5,27.5,75N180W
659,13800,11400,-122.5,27.5,-122.5,27.5,75N180W
660,15000,11400,-117.5,27.5,-117.5,27.5,75N180W
661,16292,11320,-112.11666612357486,27.837499622682543,-112.5,27.5,75N180W
662,17523,11244,-106.98749941587296,28.15416629188266,-107.5,27.5,75N180W
663,18779,11224,-101.75416604067102,28.23749962588269,-102.5,27.5,75N180W
664,19920,11498,-96.99999933596926,27.09583295008227,-97.5,27.5,75N180W
665,21000,11400,-92.5,27.5,-92.5,27.5,75N180W
666,22200,11400,-87.5,27.5,-87.5,27.5,75N180W
667,23227,11489,-83.22083255906416,27.133332950382282,-82.5,27.5,75N180W
668,24599,11392,-77.50416584666205,27.537499620282432,-77.5,27.5,75N180W
669,25800,11400,-72.5,27.5,-72.5,27.5,75N180W
670,27000,11400,-67.5,27.5,-67.5,27.5,75N180W
671,28200,11400,-62.5,27.5,-62.5,27.5,75N180W
672,600,11400,-57.5,27.5,-57.5,27.5,75N060W
673,1800,11400,-52.5,27.5,-52.5,27.5,75N060W
674,3000,11400,-47.5,27.5,-47.5,27.5,75N060W
675,4200,11400,-42.5,27.5,-42.5,27.5,75N060W
676,5400,11400,-37.5,27.5,-37.5,27.5,75N060W
677,6600,11400,-32.5,27.5,-32.5,27.5,75N060W
678,7800,11400,-27.5,27.5,-27.5,27.5,75N060W
679,9000,11400,-22.5,27.5,-22.5,27.5,75N060W
680,10193,11414,-17.52916632688428,27.445832952882398,-17.5,27.5,75N060W
681,11225,11226,-13.229166292482688,28.229166292482688,-12.5,27.5,75N060W
682,12646,11352,-7.308332911780497,27.704166288282494,-7.5,27.5,75N060W
683,13799,11399,-2.504166206678719,27.50833295338242,-2.5,27.5,75N060W
684,14942,11402,2.2583338314230437,27.495832953282417,2.5,27.5,75N060W
685,16200,11401,7.500000540024984,27.499999619982418,7.5,27.5,75N060W
686,17394,11394,12.475000579826826,27.52916628688243,12.5,27.5,75N060W
687,18599,11400,17.495833953328685,27.50416628668242,17.5,27.5,75N060W
688,19818,11439,22.575000660630565,27.34166628538236,22.5,27.5,75N060W
689,20998,11397,27.491667366632385,27.516666286782424,27.5,27.5,75N060W
690,22204,11395,32.516667406834245,27.524999620182427,32.5,27.5,75N060W
691,23397,11408,37.487500779936084,27.470832953082407,37.5,27.5,75N060W
692,24564,11379,42.350000818837884,27.591666287382452,42.5,27.5,75N060W
693,25793,11449,47.47083419313978,27.299999618382344,47.5,27.5,75N060W
694,26938,11472,52.241667564641546,27.20416628428231,52.5,27.5,75N060W
695,28276,11467,57.81666760924361,27.224999617782316,57.5,27.5,75N060W
696,599,11336,62.495833353300924,27.77083295548252,62.5,27.5,75N060E
697,1689,11364,67.0375000563026,27.654166287882475,67.5,27.5,75N060E
698,3037,11414,72.65416676790468,27.445832952882398,72.5,27.5,75N060E
699,4157,11586,77.32083347190641,26.729166280482133,77.5,27.5,75N060E
700,5335,11365,82.22916684450823,27.649999621182474,82.5,27.5,75N060E
701,6732,11375,88.05000022441038,27.60833295418246,87.5,27.5,75N060E
702,7854,11397,92.72500026181211,27.516666286782424,92.5,27.5,75N060E
703,9057,11528,97.73750030191397,26.970832949082222,97.5,27.5,75N060E
704,10023,11388,101.76250033411546,27.554166287082438,102.5,27.5,75N060E
705,11541,11446,108.0875003847178,27.31249961848235,107.5,27.5,75N060E
706,12426,11228,111.77500041421916,28.220832959082685,112.5,27.5,75N060E
707,13848,11353,117.70000046162136,27.699999621582492,117.5,27.5,75N060E
708,15002,11401,122.50833383342314,27.499999619982418,122.5,27.5,75N060E
709,16189,11381,127.45416720632497,27.58333295398245,127.5,27.5,75N060E
710,17400,11400,132.5,27.5,132.5,27.5,75N060E
711,18600,11400,137.5,27.5,137.5,27.5,75N060E
712,19803,11390,142.51250066013054,27.545832953682435,142.5,27.5,75N060E
713,21000,11400,147.5,27.5,147.5,27.5,75N060E
714,22200,11400,152.5,27.5,152.5,27.5,75N060E
715,23400,11400,157.5,27.5,157.5,27.5,75N060E
716,24600,11400,162.5,27.5,162.5,27.5,75N060E
717,25800,11400,167.5,27.5,167.5,27.5,75N060E
718,27000,11400,172.5,27.5,172.5,27.5,75N060E
719,28200,11400,177.5,27.5,177.5,27.5,75N060E
720,600,12600,-177.5,22.5,-177.5,22.5,75N180W
721,1800,12600,-172.5,22.5,-172.5,22.5,75N180W
722,3000,12600,-167.5,22.5,-167.5,22.5,75N180W
723,4200,12600,-162.5,22.5,-162.5,22.5,75N180W
724,5402,12595,-157.49166648659167,22.524999580180577,-157.5,22.5,75N180W
725,6600,12600,-152.5,22.5,-152.5,22.5,75N180W
726,7800,12600,-147.5,22.5,-147.5,22.5,75N180W
727,9000,12600,-142.5,22.5,-142.5,22.5,75N180W
728,10200,12600,-137.5,22.5,-137.5,22.5,75N180W
729,11400,12600,-132.5,22.5,-132.5,22.5,75N180W
730,12600,12600,-127.5,22.5,-127.5,22.5,75N180W
731,13800,12600,-122.5,22.5,-122.5,22.5,75N180W
732,15000,12600,-117.5,22.5,-117.5,22.5,75N180W
733,16200,12600,-112.5,22.5,-112.5,22.5,75N180W
734,17399,12600,-107.50416608667315,22.50416624668057,-107.5,22.5,75N180W
735,18541,12611,-102.74583271527139,22.458332912980552,-102.5,22.5,75N180W
736,19883,12588,-97.15416600386932,22.554166247080587,-97.5,22.5,75N180W
737,21000,12600,-92.5,22.5,-92.5,22.5,75N180W
738,22200,12591,-87.49999925996575,22.541666246980583,-87.5,22.5,75N180W
739,23423,12712,-82.40416588586386,22.037499576280396,-82.5,22.5,75N180W
740,24607,12587,-77.47083251306204,22.55833291378059,-77.5,22.5,75N180W
741,25797,12592,-72.5124991400602,22.53749958028058,-72.5,22.5,75N180W
742,27000,12600,-67.5,22.5,-67.5,22.5,75N180W
743,28200,12600,-62.5,22.5,-62.5,22.5,75N180W
744,600,12600,-57.5,22.5,-57.5,22.5,75N060W
745,1800,12600,-52.5,22.5,-52.5,22.5,75N060W
746,3000,12600,-47.5,22.5,-47.5,22.5,75N060W
747,4200,12600,-42.5,22.5,-42.5,22.5,75N060W
748,5400,12600,-37.5,22.5,-37.5,22.5,75N060W
749,6600,12600,-32.5,22.5,-32.5,22.5,75N060W
750,7800,12600,-27.5,22.5,-27.5,22.5,75N060W
751,9000,12600,-22.5,22.5,-22.5,22.5,75N060W
752,10199,12599,-17.50416632668427,22.50833291338057,-17.5,22.5,75N060W
753,11210,12767,-13.291666292982711,21.80833290778031,-12.5,22.5,75N060W
754,12554,12614,-7.691666248180639,22.445832912880547,-7.5,22.5,75N060W
755,13986,12410,-1.7249995337784305,23.295832919680862,-2.5,22.5,75N060W
756,15008,12591,2.5333338336231455,22.541666246980583,2.5,22.5,75N060W
757,16200,12600,7.5,22.5,7.5,22.5,75N060W
758,17400,12600,12.5,22.5,12.5,22.5,75N060W
759,18600,12599,17.500000620028686,22.50833291338057,17.5,22.5,75N060W
760,19800,12599,22.500000660030537,22.50833291338057,22.5,22.5,75N060W
761,21000,12600,27.5,22.5,27.5,22.5,75N060W
762,22246,12700,32.69166740823431,22.087499576680415,32.5,22.5,75N060W
763,23414,12594,37.55833411383611,22.52916624688058,37.5,22.5,75N060W
764,24611,12608,42.54583415373796,22.470832913080557,42.5,22.5,75N060W
765,25809,12599,47.537500860339804,22.50833291338057,47.5,22.5,75N060W
766,26999,12601,52.49583423334164,22.499999579980567,52.5,22.5,75N060W
767,28132,12654,57.21666760444339,22.279166244880486,57.5,22.5,75N060W
768,600,12600,62.5,22.5,62.5,22.5,75N060E
769,1799,12599,67.49583339330277,22.50833291338057,67.5,22.5,75N060E
770,2865,12537,71.93750009550442,22.766666248780666,72.5,22.5,75N060E
771,4367,12620,78.19583347890674,22.420832912680538,77.5,22.5,75N060E
772,5381,12495,82.4208335127083,22.94166625018073,82.5,22.5,75N060E
773,6404,12542,86.68333354680988,22.74583291528066,87.5,22.5,75N060E
774,7869,12678,92.78750026231214,22.17916624408045,92.5,22.5,75N060E
775,9080,12663,97.833333636014,22.241666244580472,97.5,22.5,75N060E
776,10326,12641,103.02500034421593,22.333332911980506,102.5,22.5,75N060E
777,11396,12756,107.48333371321758,21.85416624148033,107.5,22.5,75N060E
778,12746,12790,113.10833375821966,21.712499573680276,112.5,22.5,75N060E
779,13810,12611,117.5416671270213,22.458332912980552,117.5,22.5,75N060E
780,15000,12599,122.50000050002313,22.50833291338057,122.5,22.5,75N060E
781,16200,12600,127.5,22.5,127.5,22.5,75N060E
782,17400,12600,132.5,22.5,132.5,22.5,75N060E
783,18600,12600,137.5,22.5,137.5,22.5,75N060E
784,19800,12600,142.5,22.5,142.5,22.5,75N060E
785,21000,12600,147.5,22.5,147.5,22.5,75N060E
786,22200,12600,152.5,22.5,152.5,22.5,75N060E
787,23400,12600,157.5,22.5,157.5,22.5,75N060E
788,24600,12600,162.5,22.5,162.5,22.5,75N060E
789,25800,12600,167.5,22.5,167.5,22.5,75N060E
790,27000,12600,172.5,22.5,172.5,22.5,75N060E
791,28200,12600,177.5,22.5,177.5,22.5,75N060E
792,600,13800,-177.5,17.5,-177.5,17.5,75N180W
793,1800,13800,-172.5,17.5,-172.5,17.5,75N180W
794,3000,13800,-167.5,17.5,-167.5,17.5,75N180W
795,4200,13800,-162.5,17.5,-162.5,17.5,75N180W
796,5400,13800,-157.5,17.5,-157.5,17.5,75N180W
797,6600,13800,-152.5,17.5,-152.5,17.5,75N180W
798,7800,13800,-147.5,17.5,-147.5,17.5,75N180W
799,9000,13800,-142.5,17.5,-142.5,17.5,75N180W
800,10200,13800,-137.5,17.5,-137.5,17.5,75N180W
801,11400,13800,-132.5,17.5,-132.5,17.5,75N180W
802,12600,13800,-127.5,17.5,-127.5,17.5,75N180W
803,13800,13800,-122.5,17.5,-122.5,17.5,75N180W
804,15000,13800,-117.5,17.5,-117.5,17.5,75N180W
805,16200,13800,-112.5,17.5,-112.5,17.5,75N180W
806,17400,13800,-107.5,17.5,-107.5,17.5,75N180W
807,18586,13870,-102.55833271377132,17.21249953767861,-102.5,17.5,75N180W
808,19646,13917,-98.14166601176969,17.016666202778538,-97.5,17.5,75N180W
809,21179,13782,-91.75416596066732,17.579166207278746,-92.5,17.5,75N180W
810,22212,13802,-87.44999925956573,17.495832873278715,-87.5,17.5,75N180W
811,23400,13800,-82.5,17.5,-82.5,17.5,75N180W
812,24584,13890,-77.56666584716207,17.12916620367858,-77.5,17.5,75N180W
813,25800,13839,-72.4999991399602,17.341666205378658,-72.5,17.5,75N180W
814,26966,13843,-67.6416657677584,17.324999538578652,-67.5,17.5,75N180W
815,28216,13780,-62.43333239275647,17.58749954067875,-62.5,17.5,75N180W
816,600,13800,-57.5,17.5,-57.5,17.5,75N060W
817,1800,13800,-52.5,17.5,-52.5,17.5,75N060W
818,3000,13800,-47.5,17.5,-47.5,17.5,75N060W
819,4200,13800,-42.5,17.5,-42.5,17.5,75N060W
820,5400,13800,-37.5,17.5,-37.5,17.5,75N060W
821,6600,13800,-32.5,17.5,-32.5,17.5,75N060W
822,7800,13800,-27.5,17.5,-27.5,17.5,75N060W
